Filename,Length,Spectral Centroids Mean,Spectral Centroids Var,Spectral Rolloff Mean,Spectral Rolloff Var,Spectral Flux Mean,Spectral Flux Var,Zero Crossings Mean,Zero Crossings Var,Energy Mean,Energy Var,Tempo,Beats Mean,Beats Var,Pitches Mean,Pitches Var,Magnitudes Mean,Magnitudes Var,MFCC1_Mean,MFCC1_Var,MFCC2_Mean,MFCC2_Var,MFCC3_Mean,MFCC3_Var,MFCC4_Mean,MFCC4_Var,MFCC5_Mean,MFCC5_Var,MFCC6_Mean,MFCC6_Var,MFCC7_Mean,MFCC7_Var,MFCC8_Mean,MFCC8_Var,MFCC9_Mean,MFCC9_Var,MFCC10_Mean,MFCC10_Var,MFCC11_Mean,MFCC11_Var,MFCC12_Mean,MFCC12_Var,MFCC13_Mean,MFCC13_Var,MFCC14_Mean,MFCC14_Var,MFCC15_Mean,MFCC15_Var,MFCC16_Mean,MFCC16_Var,MFCC17_Mean,MFCC17_Var,MFCC18_Mean,MFCC18_Var,MFCC19_Mean,MFCC19_Var,MFCC20_Mean,MFCC20_Var,Chroma1_Mean,Chroma1_Var,Chroma2_Mean,Chroma2_Var,Chroma3_Mean,Chroma3_Var,Chroma4_Mean,Chroma4_Var,Chroma5_Mean,Chroma5_Var,Chroma6_Mean,Chroma6_Var,Chroma7_Mean,Chroma7_Var,Chroma8_Mean,Chroma8_Var,Chroma9_Mean,Chroma9_Var,Chroma10_Mean,Chroma10_Var,Chroma11_Mean,Chroma11_Var,Chroma12_Mean,Chroma12_Var,label
classical.00057.wav,661794,1751.5809593775805,388145.4958517772,3236.583651301479,2035838.472051109,0.001071094,1.1296735,0.09522957149071926,0.0016647520721126308,0.20572333245901495,0.06974186550431821,107.666015625,550.7045454545455,92028.66270661158,19.029516,36974.168,0.029643908,0.13475333,-367.0708,8877.5205,112.819145,1438.4436,-18.745602,390.41504,10.175582,229.25897,-1.6043581,98.84455,3.799532,69.60745,0.9256812,71.06812,5.0639052,82.366875,-5.3709044,172.31206,-9.514625,164.97243,-8.494094,89.52008,-1.7862537,101.98804,1.2870401,178.56435,-3.8769355,118.02255,-2.6494827,136.84892,-1.068951,101.92754,-1.2830021,56.051147,-2.5023997,97.12217,-2.567167,208.80376,-4.0735517,151.98637,0.39460468,0.17027402,0.21213382,0.030671382,0.36819872,0.1378739,0.2034974,0.06607159,0.2109039,0.062659025,0.2370694,0.09763408,0.14349133,0.019444564,0.30546394,0.13305745,0.20854683,0.057366025,0.24783084,0.07738847,0.3078766,0.11147018,0.20691557,0.039537422,classical
classical.00058.wav,661794,1137.8827996451196,33647.78592704612,1821.3126268851508,220230.64385500137,0.0009783977,0.113801084,0.08184394334880124,0.0006910638544427194,0.5641437293141368,0.1820231542651065,143.5546875,625.8591549295775,131643.3041063281,10.337586,14975.57,0.052817635,0.41312778,-349.94827,1757.3241,161.8574,335.8134,-3.3694623,269.2917,14.163237,75.83499,5.731614,56.29893,3.507077,57.20888,2.9739192,56.819622,-7.0916595,72.85786,-7.915771,95.69977,-0.36118284,164.51344,2.8649027,103.0066,-2.4754703,97.25002,-6.782114,142.67017,-8.829841,83.34357,-6.667609,93.21961,-4.9043784,84.21563,0.108544864,94.01115,4.257424,142.64084,5.08105,80.80079,2.6007574,137.2319,0.25872052,0.08474651,0.15503033,0.021675128,0.4030318,0.14636761,0.14624661,0.01538695,0.36034128,0.1140837,0.41550517,0.1240506,0.21998659,0.0245564,0.37735742,0.16070291,0.17043102,0.01227618,0.37395814,0.13137539,0.111606516,0.012732873,0.19506584,0.06439663,classical
classical.00059.wav,661794,1551.3608602773115,123162.84947785673,2841.008884226363,438130.05619998305,0.0005437828,1.0910822,0.093266250362529,0.0009096002336501873,3.3422406009887085,12.088253161826648,117.45383522727273,649.8035714285714,129330.72927295919,25.09073,45351.973,0.1532505,2.3095148,-197.22751,5628.503,137.38995,607.15375,-34.15922,417.34436,25.363323,86.029495,-5.2644143,46.010635,-2.7768812,43.07015,-9.50855,36.250435,-7.613304,39.48296,-7.647625,48.50935,-5.667732,42.21452,-4.3843036,52.321205,-5.424353,50.679226,-3.5282192,48.07135,-5.6571836,34.70614,-1.8996494,37.29439,-2.8816411,34.083534,-3.4791715,34.86775,-4.0269103,48.379543,-7.304033,57.248158,-4.191021,108.35004,0.33300042,0.1008824,0.1972398,0.025618546,0.30957526,0.120398656,0.1891566,0.02679989,0.30734378,0.09338149,0.33595353,0.11277627,0.24885556,0.054037113,0.32618287,0.112861924,0.245833,0.053202085,0.37574753,0.116019055,0.21800505,0.044789243,0.3040357,0.091177516,classical
classical.00060.wav,661794,1803.800200335076,175068.9501847754,3366.6405343677493,864424.5771655821,0.0007700231,1.1012168,0.1040197668938515,0.0010057245469389934,3.0038854840676263,6.111812360695094,123.046875,662.5535714285714,118316.96141581632,29.6029,54294.906,0.15983509,2.0266871,-166.42174,3269.7502,122.12508,694.7863,-32.114124,223.45683,16.680294,59.474503,-5.400134,43.0959,-2.4928677,43.642944,-9.827045,30.337074,-4.8984995,31.180183,-6.967043,38.970505,-4.571454,44.06796,-6.654089,54.979107,-5.4923553,36.60231,-5.371946,41.92194,-4.96042,41.575768,-2.7898908,53.531734,-3.1823907,36.93864,-4.077293,38.072903,-3.5514786,54.157543,-4.6443357,50.427147,-1.1656524,62.236042,0.40970126,0.114664584,0.22990912,0.03840401,0.2820961,0.08433024,0.21545714,0.038765784,0.31906793,0.08966824,0.3403365,0.116246514,0.26599634,0.041578323,0.38257405,0.11795391,0.24953443,0.043696582,0.34102595,0.104112744,0.23356104,0.04558365,0.39519852,0.103462085,classical
classical.00061.wav,661794,1322.7344268727697,210484.67779057924,2474.902796911253,1305791.47371484,0.0002380514,1.00195,0.0761046560808198,0.000773441209915956,1.781817314086546,7.137097841700195,151.99908088235293,636.6447368421053,136997.0711565097,13.214316,20105.576,0.08818601,1.1888059,-274.3259,7365.532,148.35321,689.24384,-20.328934,619.55286,21.799068,93.7133,7.928089,189.92017,3.7767048,102.15139,-2.2288494,52.413635,-6.0878696,69.99771,-5.6230106,49.217438,-6.6903186,54.356064,-5.9035316,74.23576,-4.5922475,87.861595,-1.5412743,84.48986,-3.0245388,112.11504,-4.6955943,125.827774,-7.719143,84.9243,-7.2160583,103.159225,-5.4066076,82.420784,-5.2490516,92.26477,-5.269738,87.48267,0.47089425,0.1381565,0.21922907,0.02672885,0.31134686,0.11718311,0.19055068,0.032888558,0.31662855,0.11047428,0.2058723,0.05496049,0.20148921,0.040535178,0.3940139,0.12232412,0.23716702,0.032679994,0.3773106,0.14262073,0.17275357,0.023987055,0.28456843,0.06024023,classical
classical.00062.wav,661794,1474.7414794976396,445967.50677909754,2809.8082221577724,2676267.2980892765,0.0008108569,1.6432317,0.07402917754253674,0.0012348277388693602,1.5551705234682116,9.025079544355656,89.10290948275862,258.5,21458.472222222223,17.63503,28597.014,0.082863085,0.9240476,-305.44928,19519.203,135.9327,1054.6274,-11.758563,460.72333,18.213852,108.20604,10.375582,148.30165,3.0047126,61.626545,-5.5933824,87.09172,0.1413443,43.633484,-1.354128,53.406128,-1.8684577,33.55814,-3.2081378,49.98298,-6.7502146,45.260017,-2.6937735,59.948,-5.5951653,29.580248,-4.5273905,30.97144,-4.786104,37.04819,-5.3624263,56.038513,-2.6244025,43.41482,-5.832233,43.1681,-6.9237723,47.662987,0.43383455,0.1344404,0.26041076,0.03648027,0.33321318,0.106141396,0.21783516,0.0593319,0.24293913,0.039444588,0.4536553,0.12718697,0.33212334,0.08206117,0.30259773,0.10546712,0.21622145,0.03737819,0.36749122,0.10086044,0.38444042,0.11726284,0.29831934,0.05095692,classical
classical.00063.wav,661794,690.5300405312647,7996.725155690628,749.7401686666183,14951.350023705665,0.00031574783,0.33529243,0.03604482369006187,4.408678767810536e-05,0.32342051421719675,0.34233725792792147,95.703125,609.5652173913044,125660.41965973536,3.5346806,2064.596,0.026019285,0.2554544,-465.89728,1486.5671,180.18097,435.0976,56.64645,322.5803,11.035487,137.5166,5.84732,48.90694,0.7351601,48.32873,-3.9715195,43.947296,-5.886589,43.290268,-8.459515,42.827393,-9.7856865,41.56454,-7.6918125,49.61876,-3.2519474,45.184013,-1.8584505,51.003685,-4.0099673,62.961567,-4.103265,74.26177,-2.4666235,83.518486,-2.3584416,65.313675,-3.0008154,56.00447,-3.2297876,59.636353,-1.7167836,36.404297,0.2564573,0.105844885,0.17785883,0.049555663,0.25018495,0.11493296,0.16074106,0.0655202,0.17691259,0.019696707,0.45975706,0.160898,0.1921817,0.026790198,0.13132314,0.05010882,0.120515674,0.0405501,0.18360886,0.056070734,0.37733692,0.16693187,0.2353489,0.06295285,classical
classical.00064.wav,661794,1118.450246121639,94876.08121128763,1875.6785523310614,1859075.8748737979,0.00045851112,0.9719471,0.0422878752175174,0.0001541295608266771,0.1928216922242004,0.2327730432480067,89.10290948275862,723.5405405405405,93156.19430241051,3.8042858,3037.1882,0.015869893,0.15136372,-498.64725,4586.7183,145.66858,903.75543,46.470146,817.64703,15.258628,232.20525,3.068622,93.2748,-0.8322841,86.188126,-5.2227077,81.464096,-6.2106786,62.711433,-3.811383,74.40838,0.08911605,105.28678,2.7176886,86.96761,2.216922,58.496246,0.24056232,75.28083,-0.4649021,59.587296,-0.87923175,44.42274,0.58388776,39.46241,3.2779336,54.558453,2.3057544,46.09962,-2.5643952,38.029587,-4.8099847,49.426422,0.13230392,0.016818125,0.2135849,0.131452,0.11777021,0.013968433,0.3153219,0.124328874,0.19747554,0.06888154,0.05681475,0.0068116686,0.104875684,0.0531479,0.19410165,0.018573897,0.60139596,0.17936584,0.2661769,0.04282081,0.07038858,0.0101634115,0.11833213,0.075628445,classical
classical.00065.wav,661794,829.0091477951953,14858.093804812412,1014.0839685143561,75911.4812639172,0.0016984363,1.5191686,0.04750791521655066,0.00021491923841703264,0.7500814455265344,1.8673951232720305,123.046875,705.1636363636363,111044.82776859505,4.2408466,3375.8726,0.04047239,0.57296604,-421.5947,4865.0967,172.78944,628.44763,28.069185,1035.6414,-2.5672548,176.16425,-3.5711486,117.05666,-4.8697968,93.68014,-8.89614,107.288055,-10.693691,119.356476,-7.677652,104.72415,-7.9523697,100.16147,-7.321746,127.15579,-2.7029622,183.0386,-0.91081476,164.84474,-4.214681,84.253105,-8.4307785,59.606655,-8.406164,58.708225,-4.1302342,64.749626,-0.41095367,54.71632,0.08817732,79.275215,-0.26952812,134.59425,0.16385733,0.0430812,0.3567847,0.12603472,0.4898034,0.13689126,0.2830471,0.111857414,0.13822626,0.037435837,0.17687345,0.062578574,0.18748653,0.09205076,0.11605819,0.04057772,0.09084528,0.02671544,0.15316612,0.06735104,0.18003646,0.07111576,0.1502299,0.059757765,classical
classical.00066.wav,661794,795.5192461669669,34872.43070346473,1008.455026011456,248783.239758834,0.0017481332,1.1939102,0.04502194811001547,9.368258642241876e-05,0.8593731927435875,1.7963527474875727,135.99917763157896,647.6176470588235,136166.70674740485,3.7375026,2775.7832,0.04045619,0.6876244,-429.1393,4277.116,175.105,895.5414,31.898457,764.569,4.288325,149.07758,1.0443159,94.502335,-5.7782183,67.292366,-9.484334,66.22397,-11.283601,78.09677,-10.578688,63.714966,-8.663466,72.74153,-6.3293443,106.72402,-1.6777816,121.027695,0.82280564,136.74239,-0.18251853,99.930664,0.029035363,121.03918,0.19495828,126.546524,-1.8525834,79.07933,-4.4139447,70.76378,-4.9667983,73.5054,-4.6021824,88.91456,0.2720428,0.13421957,0.1612792,0.05007098,0.20644662,0.09034748,0.1833644,0.08918194,0.07015783,0.010298232,0.10001761,0.048035868,0.10604849,0.01850438,0.2830632,0.14772162,0.1878231,0.078761585,0.12427794,0.025287341,0.32079026,0.14743868,0.23026235,0.07052488,classical
classical.00067.wav,661794,1117.675441354472,456343.17797710164,1992.7705485970127,4182824.3694628547,0.0012669744,1.370151,0.04635726326856149,0.0002729056135340565,1.2891447613821343,8.421193147292852,143.5546875,1092.6818181818182,12177.12603305785,4.6966734,3825.5144,0.048217688,1.0171325,-413.4534,11545.796,143.48242,2292.5972,31.305882,1396.4321,14.029362,182.89426,1.5161097,167.19818,-2.295294,95.07924,-6.4711924,108.320885,-8.109996,117.135925,-5.934282,73.741905,-4.4754477,74.111946,-2.8047547,63.168118,-0.8226045,52.05622,-1.2224383,71.78658,-2.389603,100.544914,-3.8071184,81.70693,-3.518237,44.538387,-2.7078302,31.789503,-2.3876903,45.659424,0.611125,59.862854,2.6541553,65.35826,0.42225853,0.12801039,0.23196152,0.03672456,0.2969479,0.12077619,0.21176139,0.0439214,0.3842817,0.13453482,0.31566396,0.10552774,0.17649041,0.03032415,0.32422444,0.11865744,0.16334654,0.04336767,0.12496902,0.04984733,0.1699364,0.05234673,0.38799283,0.104825854,classical
classical.00068.wav,661794,1559.9200748058706,54913.27686334949,2813.4220698593385,241181.00830518195,0.00027916694,0.61465585,0.09517254869972931,0.00034099836610043015,2.300091394053801,5.003623419251396,83.35433467741936,627.675,129652.96937500002,18.194677,31311.111,0.11035743,1.7543765,-234.44064,4014.8755,130.26003,256.56323,-39.531033,122.81732,19.348919,61.418903,-6.7951365,67.376724,-5.1349883,39.4979,-3.7098153,49.32064,-4.0319524,71.985344,-5.071555,110.923164,-1.3709052,42.248398,-7.748646,72.158424,-4.3807516,83.37842,0.47027847,93.886536,0.77413905,97.27899,5.452055,99.063065,8.770049,101.16358,7.0452633,66.16943,2.4262974,95.866554,-2.293256,97.61715,-0.24617362,109.96377,0.41657788,0.123464905,0.12562025,0.008850298,0.15839964,0.057719927,0.08214124,0.009650593,0.294927,0.06376292,0.52725136,0.15335704,0.15220188,0.010272479,0.28848976,0.11893001,0.14486797,0.013824435,0.3988437,0.121711865,0.33052087,0.10992789,0.16731934,0.0133673055,classical
classical.00069.wav,661794,1349.5622465655813,41492.592897885705,2443.7437690327724,159539.78097898746,0.00034380035,0.1379387,0.07925337151972157,0.00044089754261002445,0.5497231368853014,0.3063059226933107,69.83741554054055,696.65625,113878.3505859375,13.013074,20335.41,0.05009404,0.415349,-321.24756,1768.4064,136.29433,284.33603,-28.28276,197.57045,31.00864,101.44274,0.5742582,54.313744,0.23691252,70.26701,0.6586137,53.989277,-1.3397088,46.773945,-0.058611818,47.875217,-0.42391267,61.386963,-6.176197,67.23079,-0.14452058,71.78634,-0.4549772,93.467926,-0.7290448,63.459373,7.4753556,98.81166,10.97039,159.12769,7.8246856,185.48207,4.318515,109.13788,2.989099,106.89857,5.8538322,104.45232,0.3940444,0.14984106,0.12450955,0.009710548,0.17884205,0.069201194,0.07495175,0.007093518,0.23678745,0.06571787,0.43174118,0.15064716,0.1519394,0.013366844,0.29221374,0.13275898,0.11963982,0.0063755917,0.34621903,0.1262584,0.32847157,0.118927926,0.16063125,0.018422756,classical
classical.00070.wav,661794,1355.7633127675824,88811.82529464342,2522.165929524362,375871.9183964312,0.0003818756,0.72777927,0.07083778941898686,0.000565057300970422,0.9409492634133118,2.7148121421410125,161.4990234375,633.1558441558442,128945.87181649517,13.813706,22840.508,0.05256676,0.69012535,-321.1392,7181.645,134.57176,575.249,-18.24004,342.3603,22.185543,84.712204,0.4283726,83.05104,-3.8020203,53.921986,0.48775455,49.11535,-1.1469616,54.447758,-1.9024942,75.42102,-0.10495498,81.904495,-2.7560537,66.360725,0.5838327,105.79367,2.4930167,78.967155,0.30006465,61.14378,1.6743898,63.220776,2.888698,61.76635,2.0871375,71.86108,1.16598,49.99597,-2.3970757,46.79611,-3.4238703,98.65341,0.24000604,0.097217456,0.18260123,0.041776177,0.25239953,0.098922886,0.16895571,0.061716262,0.21241044,0.061411288,0.27149948,0.11182998,0.14149119,0.027597606,0.21729349,0.09121136,0.22599353,0.045055117,0.53988737,0.16771431,0.3144983,0.091189675,0.16337961,0.03744888,classical
classical.00071.wav,661794,1397.3892884939066,73462.06090416148,2616.092662412993,273850.81806009257,0.0011869327,0.4029948,0.075862970079273,0.0005550322755227385,2.3482810388821034,12.531507465540054,143.5546875,624.1159420289855,128714.97206469225,13.0393915,21784.059,0.0828495,1.837082,-269.7108,4960.624,136.43422,409.45114,-25.016579,223.9461,26.403866,80.536446,0.68106717,70.2656,-5.3720837,30.10193,-1.1092931,51.6486,-1.498667,101.51333,-0.17736825,92.360725,-3.8057554,64.814926,-9.296668,81.68169,-3.1443982,94.39442,1.6502775,95.892395,0.6855278,119.42326,1.9191817,117.31786,2.2458496,95.8096,-2.1271434,86.550644,-3.6759648,60.267136,-1.0782663,88.31808,3.538287,165.0396,0.4657167,0.18476154,0.19246855,0.04097765,0.17297854,0.087736644,0.10416468,0.020012826,0.18449004,0.06796351,0.29391155,0.12511124,0.12549825,0.01846657,0.19324219,0.08838547,0.094672106,0.0107615,0.20315665,0.08463006,0.22874178,0.09673104,0.23851347,0.058306735,classical
classical.00072.wav,661794,1285.3702594238277,128618.0995994688,2477.151043177204,462447.40427382657,0.00064607844,0.78126633,0.06374241710170148,0.0008176006818983235,0.3474725294068121,0.2474077199979721,117.45383522727273,638.5263157894736,132770.810710988,12.446077,20903.414,0.03243329,0.23039794,-360.83868,6760.78,138.97086,839.82733,-12.927217,200.7463,33.778614,83.52536,7.5961585,57.16321,-1.7088121,35.316875,1.0270189,37.67358,4.072128,33.42779,3.938996,54.555668,0.94157827,98.48117,0.5166479,175.84303,4.68648,166.17424,3.336596,76.85982,-2.258434,63.161404,-1.8506907,74.45576,2.221334,51.06534,1.7878121,63.84666,-1.5119549,55.337666,-3.2532809,76.665375,4.0008583,101.71426,0.3143887,0.090598464,0.19955942,0.040328685,0.32007238,0.09930452,0.26599872,0.08134187,0.24988307,0.053364318,0.47262862,0.15269923,0.21977235,0.037306484,0.17568836,0.064885825,0.15543066,0.033965234,0.33545315,0.09365596,0.40408856,0.12865262,0.23959365,0.05359009,classical
classical.00073.wav,661794,1211.8707246042645,105227.44727489732,2105.465974387326,446344.6083940503,0.00049610663,0.69895965,0.0709397507008894,0.0004923580166225486,1.3694594180750022,2.2122559464115215,129.19921875,629.0535714285714,104445.76498724488,11.732373,17800.096,0.07081405,1.0456887,-306.85605,5706.559,152.84921,675.6416,-27.586615,347.9414,16.327555,231.09308,-3.1488073,176.26518,-8.940591,104.60015,-5.4374776,74.65879,-9.772418,86.83165,-7.1042967,74.29901,0.29831237,63.558567,0.89340913,144.3612,5.4443207,199.82356,8.212006,174.4668,4.196132,130.55331,2.043592,84.226006,3.0225182,83.06542,-0.38895747,68.20683,-2.8096762,66.42719,-2.9019675,102.1322,1.3368331,153.06155,0.4292946,0.1640986,0.15254721,0.0121774115,0.28669706,0.14200558,0.15262291,0.049178712,0.19383606,0.0399302,0.4607416,0.16763258,0.14129743,0.020726297,0.118507765,0.049922243,0.06141117,0.007436145,0.18982238,0.06734825,0.242665,0.112693414,0.16624363,0.018648896,classical
classical.00074.wav,661794,1360.1636476762342,88025.19865836998,2568.9211250181265,358184.91568139824,0.0012995026,1.1319822,0.0721379845804331,0.0004892190010232708,1.1614188219729762,2.8709694109285677,161.4990234375,643.379746835443,135556.8937670245,15.003073,24396.895,0.067007005,0.8187955,-289.74127,7189.6147,143.90283,441.121,-27.002756,132.0384,24.065563,69.9974,-1.1469277,64.76552,-6.3004317,68.73208,-2.745879,39.92854,-3.524174,38.083458,-3.0163455,66.44669,-3.1469986,57.430454,-7.264607,46.85889,-1.6910163,54.889187,3.0758982,71.73972,2.683342,73.91475,2.5256891,60.079945,4.61217,63.344948,2.3802643,54.68373,-1.2729077,45.063175,-3.5536108,74.837814,-2.8135438,107.14344,0.2773733,0.1205262,0.1372825,0.013328893,0.30251184,0.119446464,0.14727274,0.027707014,0.21247964,0.046988264,0.44970685,0.16831191,0.14754917,0.015145351,0.13920794,0.05466054,0.10035688,0.013507299,0.31572744,0.08249276,0.43988508,0.16086125,0.17940307,0.01857029,classical
classical.00075.wav,661794,1171.477078803794,81084.20866304786,2235.3896280452436,322983.3132654239,0.00047824526,0.07630956,0.06086408787703016,0.000665012717402523,0.20451791584414344,0.09231879796456384,117.45383522727273,544.8297872340426,94894.35400633771,9.876143,16041.335,0.023602933,0.14919315,-413.00116,3768.3118,138.53171,799.48425,-19.246777,267.53824,34.156403,73.57457,8.985244,81.39118,-4.2935634,36.023636,4.1500463,56.319424,0.8692793,57.930866,3.081244,49.978294,0.12008631,72.19112,-4.059801,125.532196,3.7838356,123.10402,5.9190683,159.54279,3.498136,202.07367,6.6246977,182.32889,6.735387,114.02221,2.467337,158.44034,-1.8759853,200.45128,-0.05677943,124.068665,2.725177,129.28754,0.5362531,0.13787551,0.2611305,0.08802946,0.068721734,0.007958406,0.091321126,0.032889348,0.17025924,0.062081233,0.26311076,0.12451641,0.12940119,0.020160835,0.24313487,0.09482874,0.22020712,0.09007255,0.11379784,0.015753709,0.23360892,0.11309839,0.27739802,0.07375747,classical
classical.00076.wav,661794,1340.8675515904304,71827.54064993736,2523.0652280307427,260112.61259933663,0.00024801973,0.74938655,0.07174562246229699,0.0005150535622814755,2.6829588611559547,10.66941112642025,172.265625,650.297619047619,132843.01856575964,15.604007,24110.176,0.10732601,1.9539878,-238.74171,5491.54,149.72977,567.4396,-28.855423,175.76004,28.25653,79.228584,-0.80010927,64.482864,-3.9364913,29.91806,-2.1363714,32.913918,-4.325534,29.311098,-4.18362,32.91314,-3.438125,34.417114,-5.7532845,54.373085,-0.09010243,85.310074,2.5456488,99.347336,0.69135207,70.993904,0.058994986,71.984344,1.6971146,43.02899,0.65996087,40.169167,1.476363,61.40055,-1.8393981,71.74093,-6.2603865,83.52353,0.30503088,0.10859625,0.22986543,0.08453004,0.20068124,0.035560984,0.41548303,0.14254716,0.16574116,0.022471543,0.18371867,0.09436723,0.11599598,0.009918002,0.3423256,0.09964668,0.3925648,0.12499109,0.20934692,0.024609134,0.36686656,0.12284065,0.19676901,0.030209832,classical
classical.00077.wav,661794,812.1207958821843,50369.96287902817,1236.4605047310035,263269.86993153824,0.0003481769,1.2417916,0.048334934503093584,0.0002541746487097896,0.32773684997322045,0.4641353369656124,161.4990234375,607.1315789473684,123084.71952908587,4.6739,4012.7952,0.025752245,0.255901,-477.94348,8590.739,155.32089,1506.5885,12.7602215,800.38324,5.5314426,229.8147,2.3841317,96.005745,-10.652273,117.92614,-16.651352,82.76503,-12.546621,105.51705,-11.187111,172.54626,-9.374714,131.86879,-3.2156122,66.07674,-2.7692902,119.7214,-6.477842,90.40307,-8.30954,67.74207,-7.0976214,69.65443,-7.473877,62.337864,-5.3253646,98.47915,1.2618536,127.50353,1.8818004,71.24494,-1.6483129,83.34486,0.17462136,0.06495385,0.093978055,0.010574486,0.28288916,0.1193205,0.40239516,0.14325199,0.19133794,0.041899253,0.329664,0.15151419,0.19870746,0.052333858,0.19234993,0.06818342,0.2753005,0.11980522,0.16432098,0.029941492,0.15872009,0.0690286,0.16379814,0.061399497,classical
classical.00078.wav,661794,715.8536806386742,44129.806485646826,1038.6731211934455,307229.744014603,0.00048085442,0.6964372,0.041281857236078884,0.00011056806413282094,0.03489199363772409,0.0035814416983139933,67.99958881578948,451.0416666666667,71489.95659722223,3.6991277,2464.6802,0.008926035,0.027857786,-552.1586,1649.3046,173.31636,670.972,26.347733,200.8299,14.1246195,71.38364,7.2601404,46.247627,-7.080264,55.358166,-5.8543334,56.494793,-10.337285,35.901905,-11.018615,59.940147,-9.199594,53.83066,-8.825932,74.30409,-4.9307857,100.06086,-3.6539578,62.577927,-4.279683,67.94821,-3.4603527,55.378696,-4.822288,45.697723,-5.6770315,67.54574,-6.540836,51.674545,-8.199671,47.662323,-6.445196,58.52494,0.2574407,0.10788277,0.23316573,0.08246818,0.18210727,0.026425853,0.40198836,0.16650899,0.15885358,0.03569394,0.13758029,0.07618487,0.10117751,0.016717786,0.29512933,0.09125876,0.4029686,0.135947,0.19793382,0.04306356,0.21297118,0.102783605,0.119829126,0.012622201,classical
classical.00079.wav,661794,790.5070052979679,32432.279251897395,1159.412272513051,142711.8215835332,0.000352627,1.088358,0.05208824258023975,0.0003647322756685791,0.2755061988372512,0.16877547136710622,143.5546875,578.258064516129,102642.6753381894,5.388133,4809.521,0.026491122,0.21022618,-437.6044,4082.8062,170.93153,824.8565,7.4195814,660.673,-3.083473,127.03363,0.7893821,137.47867,-11.128749,131.37071,-12.522781,122.347084,-6.907836,111.21165,-5.8587017,193.85826,-8.461237,126.476,-8.481487,159.21577,-8.339388,216.91171,-7.3785753,125.968704,-6.732569,93.212494,-6.086592,68.77833,-7.061232,84.01121,-6.6553288,101.33983,-4.2900767,73.06441,-4.3928785,59.864826,-4.9066057,102.920944,0.121687755,0.052753896,0.10355798,0.02256096,0.30325934,0.116751194,0.35543817,0.13077545,0.12761086,0.017162379,0.19596559,0.08663689,0.14067358,0.053104013,0.18200567,0.063056745,0.28720382,0.13047065,0.2279686,0.04938041,0.40882996,0.15654416,0.15912975,0.034653354,classical
classical.00080.wav,661794,973.5355866616919,94205.52023998875,1910.8094819460557,1051350.9245640994,0.0005839235,0.059954446,0.03153360341744006,0.0001264084619658938,0.03167403365884287,0.004158893200061478,143.5546875,632.5217391304348,131254.8002520479,4.208825,3299.0935,0.0064045344,0.014188087,-549.5697,7727.987,156.96532,1521.5234,6.631246,545.185,34.40245,75.11592,13.249272,64.670586,5.748277,71.29252,5.0407815,81.536354,-3.0072958,74.16591,2.0624192,53.470104,3.0736666,30.619333,2.01758,42.91364,3.2438076,30.56668,5.667017,17.281326,5.7033176,17.127617,3.6362784,15.425096,4.1026506,14.393458,4.3394637,13.870571,3.3675346,15.477505,2.625327,20.584257,1.6544266,23.70957,0.36722964,0.07123006,0.33438084,0.07295663,0.39532375,0.06998861,0.48145467,0.08972567,0.49313793,0.11760735,0.38542095,0.10368941,0.55603796,0.08784251,0.5250974,0.09088986,0.29247728,0.058222327,0.2733587,0.057587296,0.573498,0.09887482,0.579469,0.076997414,classical
classical.00081.wav,661794,1214.3502552431958,83141.57309684086,2164.7530611042635,319257.1382869671,0.0013668877,0.12421429,0.06057444230955143,0.00043393967757865854,0.17818693396309176,0.02753939823934686,151.99908088235293,654.7638888888889,129785.79147376545,11.33741,15119.358,0.026647806,0.1152598,-374.65198,3102.1245,153.82292,587.144,-21.559772,226.05544,20.833046,93.7285,7.002672,67.80462,-3.9453752,68.76316,-2.5165148,102.07471,-2.805235,61.2011,-4.2927785,67.34743,-4.5061345,59.16831,-5.7571154,49.229347,-4.25979,35.563087,-3.8456016,48.706165,-4.5916386,49.814888,-3.636789,44.168774,-2.2832582,46.843258,-3.1167452,54.79817,-0.20936808,66.985405,2.6291046,75.73034,1.815584,102.70483,0.16062085,0.020476926,0.35950482,0.10572552,0.41966277,0.129567,0.2222782,0.035417728,0.34413,0.12980078,0.21864292,0.032742787,0.36199212,0.132075,0.2219054,0.071769655,0.2078796,0.05534312,0.2484356,0.08848613,0.15740527,0.028364241,0.27879602,0.10037553,classical
